,_id,sample_id,experiment_reference,experiment_id,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,aliquot_id,flow_rate_uL/min,date_of_experiment,TX_plate_name,TX_project_name,TX_sample_name,total_counts,flow_volume,well,cells/mL,cells/mL_doubling_time,cells/mL_n0
188,5ef26194261fb008f49d7c92,sample.transcriptic.aq1dw7h9qv993p9.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,1,34f03eb2dc79deebfc434057e495cac51f1c7ba5,"B_subtilis_LG227 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,42.0,hour,aq1dw7h9qv993p9,200,20-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,30000,41000,c10,731707.31707,,
189,5ef2610b5df46e3524e61f89,sample.transcriptic.aq1dw7h9qvkfuuh.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,1,330c37b1eb3536ec2542b609f285fe2e7f3ee774,"B_subtilis_WT_JH642 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_JH642,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,42.0,hour,aq1dw7h9qvkfuuh,200,20-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,30000,29000,a12,1034482.7586200001,,
190,5ef261378671d5c336cdbc5e,sample.transcriptic.aq1dw7h9qvex3bf.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,2,34f03eb2dc79deebfc434057e495cac51f1c7ba5,"B_subtilis_LG227 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,42.0,hour,aq1dw7h9qvex3bf,200,20-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,30000,44000,c11,681818.1818199999,,
191,5ef26145b8e840f0ddda9892,sample.transcriptic.aq1dw7h9qtfmdap.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,3,330c37b1eb3536ec2542b609f285fe2e7f3ee774,"B_subtilis_WT_JH642 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_JH642,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,42.0,hour,aq1dw7h9qtfmdap,200,20-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,30000,31000,a2,967741.9354799999,,
192,5ef25a473b9e570fa4f23c12,sample.transcriptic.aq1dyh3h569qvjn.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw778b7yrcab,transcriptic,1,e195e82def82d87ed7577bf119fadb9054a5a3ae,"beads_spherotech_rainbow | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | BEAD_FLUORESCENCE",beads_spherotech_rainbow,Fluorescent_beads,Process,BEAD_FLUORESCENCE,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,aq1dyh3h569qvjn,200,08-Jan-2020,NovelChassisTimeSeries-01-08-2020Run1P1,Sytox-YeastGates,SytoxYG-Plate,13991,60000,h12,233183.33333000002,,
193,5ef25a1a6a190ecb06462fb4,sample.transcriptic.aq1dyh3h565742e.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw778b7yrcab,transcriptic,1,3a86fb35aaf98c6eec69267b52d9bf4858b9b8c6,"beads_spherotech_pps_6K | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | BEAD_SIZE",beads_spherotech_pps_6K,Sizing_beads,Process,BEAD_SIZE,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,aq1dyh3h565742e,200,08-Jan-2020,NovelChassisTimeSeries-01-08-2020Run1P1,Sytox-YeastGates,SytoxYG-Plate,6490,60000,h11,108166.66667,,
194,5ef25a1f394a388a5c388ac3,sample.transcriptic.aq1dyh3hg8fgbnj.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw778b7yrcab,transcriptic,1,8507f6223650c8f16b1c504f690f3b4fb7e54445,"beads_spherotech_rainbow | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | BEAD_FLUORESCENCE",beads_spherotech_rainbow,Fluorescent_beads,Process,BEAD_FLUORESCENCE,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,42.0,hour,aq1dyh3hg8fgbnj,200,09-Jan-2020,NovelChassisTimeSeries-01-09-2020Run1P2,Sytox-YeastGates,SytoxYG-Plate,19092,60000,h12,318200.0,,
195,5ef25a246a190ecb06462fec,sample.transcriptic.aq1dyh3hg89tbze.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw778b7yrcab,transcriptic,1,6c3de167bb7e2f9dce364ae9993f63095efc5f05,"beads_spherotech_pps_6K | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | BEAD_SIZE",beads_spherotech_pps_6K,Sizing_beads,Process,BEAD_SIZE,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,42.0,hour,aq1dyh3hg89tbze,200,09-Jan-2020,NovelChassisTimeSeries-01-09-2020Run1P2,Sytox-YeastGates,SytoxYG-Plate,11213,60000,h11,186883.33333,,
196,5ef25a1f6a190ecb06462fcd,sample.transcriptic.aq1dyh3h55xh4dc.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw778b7yrcab,transcriptic,2,9e20ad7309906fbc2441ea48f22b22c4fb7ec4b0,"B_subtilis_WT_JH642 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_JH642,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,aq1dyh3h55xh4dc,200,08-Jan-2020,NovelChassisTimeSeries-01-08-2020Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,11000,a11,2727272.72727,,
197,5ef25a35c68b69893d49ea8a,sample.transcriptic.aq1dyh3h54tayca.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw778b7yrcab,transcriptic,4,ad274809be000f66a3569c3716e774fadbbbbdf1,"B_subtilis_LG227 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,aq1dyh3h54tayca,200,08-Jan-2020,NovelChassisTimeSeries-01-08-2020Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,8000,c4,3750000.0,,
198,5ef25a20394a388a5c388acd,sample.transcriptic.aq1dyh3h54xurvg.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw778b7yrcab,transcriptic,4,91a625c8a6af80f47d08dfbef2a9d2bf7959aecb,"B_subtilis_LG227 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,aq1dyh3h54xurvg,200,08-Jan-2020,NovelChassisTimeSeries-01-08-2020Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,9000,c5,3333333.33333,,
199,5ef25a45c68b69893d49eae2,sample.transcriptic.aq1dyh3h54ae7hv.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw778b7yrcab,transcriptic,2,f0f3a74a7799e9bdcce7a673f5bd0e23cf774759,"B_subtilis_WT_PY79 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,aq1dyh3h54ae7hv,200,08-Jan-2020,NovelChassisTimeSeries-01-08-2020Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,8000,b1,3750000.0,,
200,5ef25a2872e983e5e85854fd,sample.transcriptic.aq1dyh3h566ba6j.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw778b7yrcab,transcriptic,1,ad274809be000f66a3569c3716e774fadbbbbdf1,"B_subtilis_LG227 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,aq1dyh3h566ba6j,200,08-Jan-2020,NovelChassisTimeSeries-01-08-2020Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,8000,c12,3750000.0,,
201,5ef25a34c68b69893d49ea80,sample.transcriptic.aq1dyh3h55ru4r7.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw778b7yrcab,transcriptic,1,9e20ad7309906fbc2441ea48f22b22c4fb7ec4b0,"B_subtilis_WT_JH642 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_JH642,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,aq1dyh3h55ru4r7,200,08-Jan-2020,NovelChassisTimeSeries-01-08-2020Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,12000,a10,2500000.0,,
202,5ef25a3d3b9e570fa4f23bd7,sample.transcriptic.aq1dyh3h565742h.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw778b7yrcab,transcriptic,1,0bc6d28f05a58af0ee9168b47cf8e8416d998993,"B_subtilis_WT_JH642 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_JH642,,Control,,EMPTY_VECTOR,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,aq1dyh3h565742h,200,08-Jan-2020,NovelChassisTimeSeries-01-08-2020Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,7000,a12,4285714.2857099995,,
203,5ef25a2d72e983e5e858551b,sample.transcriptic.aq1dyh3h55u4gz6.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw778b7yrcab,transcriptic,1,91a625c8a6af80f47d08dfbef2a9d2bf7959aecb,"B_subtilis_LG227 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,aq1dyh3h55u4gz6,200,08-Jan-2020,NovelChassisTimeSeries-01-08-2020Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,10000,c10,3000000.0,,
204,5ef25a18394a388a5c388aa3,sample.transcriptic.aq1dyh3h55a3j2t.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw778b7yrcab,transcriptic,5,91a625c8a6af80f47d08dfbef2a9d2bf7959aecb,"B_subtilis_LG227 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,aq1dyh3h55a3j2t,200,08-Jan-2020,NovelChassisTimeSeries-01-08-2020Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,7000,c7,4285714.2857099995,,
205,5ef25a39fbcccc36857f871f,sample.transcriptic.aq1dyh3h54mmyq6.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw778b7yrcab,transcriptic,3,88b30c44fec2e3981f903b9b726f2963642645b2,"B_subtilis_WT_PY79 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,aq1dyh3h54mmyq6,200,08-Jan-2020,NovelChassisTimeSeries-01-08-2020Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,9000,b3,3333333.33333,,
206,5ef25a3da197fbaa8e0b13f5,sample.transcriptic.aq1dyh3h54exz33.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw778b7yrcab,transcriptic,3,f0f3a74a7799e9bdcce7a673f5bd0e23cf774759,"B_subtilis_WT_PY79 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,aq1dyh3h54exz33,200,08-Jan-2020,NovelChassisTimeSeries-01-08-2020Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,7000,b2,4285714.2857099995,,
207,5ef25a15394a388a5c388a94,sample.transcriptic.aq1dyh3h555hrhm.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw778b7yrcab,transcriptic,5,ad274809be000f66a3569c3716e774fadbbbbdf1,"B_subtilis_LG227 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,aq1dyh3h555hrhm,200,08-Jan-2020,NovelChassisTimeSeries-01-08-2020Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,11000,c6,2727272.72727,,
208,5ef25a32fbcccc36857f86f4,sample.transcriptic.aq1dyh3h55ynahe.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw778b7yrcab,transcriptic,2,91a625c8a6af80f47d08dfbef2a9d2bf7959aecb,"B_subtilis_LG227 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,aq1dyh3h55ynahe,200,08-Jan-2020,NovelChassisTimeSeries-01-08-2020Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,11000,c11,2727272.72727,,
209,5ef25a41a197fbaa8e0b1408,sample.transcriptic.aq1dyh3h5642vwe.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw778b7yrcab,transcriptic,2,e5beee40f18d6cdfc4a9ef626fdef23f0c485c63,"B_subtilis_GFP_max | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_max,,Control,,HIGH_FITC,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,aq1dyh3h5642vwe,200,08-Jan-2020,NovelChassisTimeSeries-01-08-2020Run1P1,Sytox-YeastGates,SytoxYG-Plate,298,60000,g11,4966.6666700000005,,
210,5ef25a256a190ecb06462fee,sample.transcriptic.aq1dyh3h54g4772.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw778b7yrcab,transcriptic,3,ad274809be000f66a3569c3716e774fadbbbbdf1,"B_subtilis_LG227 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,aq1dyh3h54g4772,200,08-Jan-2020,NovelChassisTimeSeries-01-08-2020Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,11000,c2,2727272.72727,,
211,5ef25a41c68b69893d49eac8,sample.transcriptic.aq1dyh3h554djdm.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw778b7yrcab,transcriptic,5,f0f3a74a7799e9bdcce7a673f5bd0e23cf774759,"B_subtilis_WT_PY79 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,aq1dyh3h554djdm,200,08-Jan-2020,NovelChassisTimeSeries-01-08-2020Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,10000,b6,3000000.0,,
212,5ef25a41fbcccc36857f8747,sample.transcriptic.aq1dyh3h55a3j2q.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw778b7yrcab,transcriptic,5,88b30c44fec2e3981f903b9b726f2963642645b2,"B_subtilis_WT_PY79 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,aq1dyh3h55a3j2q,200,08-Jan-2020,NovelChassisTimeSeries-01-08-2020Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,9000,b7,3333333.33333,,
213,5ef25a256a190ecb06462ff0,sample.transcriptic.aq1dyh3h54ns6u5.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw778b7yrcab,transcriptic,3,91a625c8a6af80f47d08dfbef2a9d2bf7959aecb,"B_subtilis_LG227 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,aq1dyh3h54ns6u5,200,08-Jan-2020,NovelChassisTimeSeries-01-08-2020Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,11000,c3,2727272.72727,,
214,5ef25a31c68b69893d49ea73,sample.transcriptic.aq1dyh3h55wcw9a.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw778b7yrcab,transcriptic,1,e5beee40f18d6cdfc4a9ef626fdef23f0c485c63,"B_subtilis_GFP_max | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_max,,Control,,HIGH_FITC,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,aq1dyh3h55wcw9a,200,08-Jan-2020,NovelChassisTimeSeries-01-08-2020Run1P1,Sytox-YeastGates,SytoxYG-Plate,282,60000,g10,4700.0,,
215,5ef25a40c68b69893d49eac4,sample.transcriptic.aq1dyh3h568kpeh.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw778b7yrcab,transcriptic,1,bbd605eb0ada2c19fbd417c6ba1f2e4c43a25a07,"B_subtilis_GFP_min | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_min,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,aq1dyh3h568kpeh,200,08-Jan-2020,NovelChassisTimeSeries-01-08-2020Run1P1,Sytox-YeastGates,SytoxYG-Plate,423,60000,e12,7050.0,,
216,5ef25a3cc68b69893d49eaae,sample.transcriptic.aq1dyh3h55v8q58.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw778b7yrcab,transcriptic,1,189566bf3eef2238187cb5620fd43cfa41a662cb,"B_subtilis_GFP_min | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_min,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,aq1dyh3h55v8q58,200,08-Jan-2020,NovelChassisTimeSeries-01-08-2020Run1P1,Sytox-YeastGates,SytoxYG-Plate,402,60000,e10,6700.0,,
217,5ef25a3afbcccc36857f8721,sample.transcriptic.aq1dyh3h569qvjj.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw778b7yrcab,transcriptic,1,bd720b544e7dd2be7fee0b9154ec2760136adf81,"B_subtilis_GFP_max | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_max,,Control,,HIGH_FITC,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,aq1dyh3h569qvjj,200,08-Jan-2020,NovelChassisTimeSeries-01-08-2020Run1P1,Sytox-YeastGates,SytoxYG-Plate,318,60000,g12,5300.0,,
218,5ef25a46c68b69893d49eae4,sample.transcriptic.aq1dyh3h55mab7y.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw778b7yrcab,transcriptic,6,9e20ad7309906fbc2441ea48f22b22c4fb7ec4b0,"B_subtilis_WT_JH642 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_JH642,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,aq1dyh3h55mab7y,200,08-Jan-2020,NovelChassisTimeSeries-01-08-2020Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,7000,a9,4285714.2857099995,,
219,5ef25a276a190ecb06462ff9,sample.transcriptic.aq1dyh3h54xurvd.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw778b7yrcab,transcriptic,4,88b30c44fec2e3981f903b9b726f2963642645b2,"B_subtilis_WT_PY79 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,aq1dyh3h54xurvd,200,08-Jan-2020,NovelChassisTimeSeries-01-08-2020Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,6000,b5,5000000.0,,
220,5ef25a2ffbcccc36857f86e0,sample.transcriptic.aq1dyh3h54bjdnu.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw778b7yrcab,transcriptic,2,ad274809be000f66a3569c3716e774fadbbbbdf1,"B_subtilis_LG227 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,aq1dyh3h54bjdnu,200,08-Jan-2020,NovelChassisTimeSeries-01-08-2020Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,11000,c1,2727272.72727,,
221,5ef25a38fbcccc36857f871a,sample.transcriptic.aq1dyh3h54s6s8b.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw778b7yrcab,transcriptic,4,f0f3a74a7799e9bdcce7a673f5bd0e23cf774759,"B_subtilis_WT_PY79 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,aq1dyh3h54s6s8b,200,08-Jan-2020,NovelChassisTimeSeries-01-08-2020Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,9000,b4,3333333.33333,,
