,_id,sample_id,experiment_reference,experiment_id,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,aliquot_id,total_counts,TX_plate_name,TX_project_name,TX_sample_name,flow_volume,well,flow_rate_uL/min,date_of_experiment,cells/mL,cells/mL_doubling_time,cells/mL_n0
167,5ef25a8baa2670243355914e,sample.transcriptic.aq1dyhh5unktwfa.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,4,22a606261c2d327bbb13c0bf12c53e8bd67ae503,"B_subtilis_LG371 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG371,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5unktwfa,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,14000,d7,200,09-Jan-2020,2142857.14286,,
168,5ef25a9503a4cfd6e7a3224c,sample.transcriptic.aq1dyhh5umxdc4p.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,2,6a135cd9bdf2f6faeaa037eb30bd3c6c675250cd,"B_subtilis_GFP_min | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_min,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5umxdc4p,480,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,60000,e3,200,09-Jan-2020,8000.0,,
169,5ef25a8aaa26702433559146,sample.transcriptic.aq1dyhh5upexfez.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,4,56cabeefd08c9eb8b2c5ef4c11d476badcdd19a1,"B_subtilis_WT_JH642 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_JH642,,Control,,EMPTY_VECTOR,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5upexfez,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,36000,a12,200,09-Jan-2020,833333.33333,,
170,5ef25a85c95e4711172fef22,sample.transcriptic.aq1dyhh5umsujkg.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,3,cced5f24abd6e4623ae895eafb262ef024c72af4,"B_subtilis_GFP_min | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_min,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5umsujkg,534,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,60000,e2,200,09-Jan-2020,8900.0,,
171,5ef25a96c95e4711172fef86,sample.transcriptic.aq1dyhh5unfa4x2.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,1,d7349be8d2e2f0063a64e3e27befa46bf4562ba7,"B_subtilis_LG371 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG371,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5unfa4x2,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,23000,d6,200,09-Jan-2020,1304347.8260899999,,
172,5ef25a8eaa26702433559160,sample.transcriptic.aq1dyhh5unbvhj2.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,4,38bb7d903350c54f86b70b1693a7cd252b2f4b0f,"MediaControl | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | MEDIA_BLANK",MediaControl,Media_control,Blank,MEDIA_BLANK,EMPTY_VECTOR,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5unbvhj2,15,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,60000,h5,200,09-Jan-2020,250.0,,
173,5ef25a698c7471daed81925f,sample.transcriptic.aq1dyhh5upadnwv.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,4,837f94d4f39e9750da741b93e76eb66933a10455,"B_subtilis_LG227 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5upadnwv,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,14000,c11,200,09-Jan-2020,2142857.14286,,
174,5ef25a9603a4cfd6e7a32250,sample.transcriptic.aq1dyhh5umpey7f.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,5,98cf49f2f75e9d839535571fc82ccd0556f43596,"MediaControl | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | MEDIA_BLANK",MediaControl,Media_control,Blank,MEDIA_BLANK,EMPTY_VECTOR,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5umpey7f,15,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,60000,h1,200,09-Jan-2020,250.0,,
175,5ef25ab94f688251219ea209,sample.transcriptic.aq1dyhh5umrqcfh.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,1,d7349be8d2e2f0063a64e3e27befa46bf4562ba7,"B_subtilis_LG371 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG371,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5umrqcfh,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,21000,d2,200,09-Jan-2020,1428571.42857,,
176,5ef25a89c95e4711172fef39,sample.transcriptic.aq1dyhh5unfa4x5.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,3,cced5f24abd6e4623ae895eafb262ef024c72af4,"B_subtilis_GFP_min | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_min,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5unfa4x5,342,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,60000,e6,200,09-Jan-2020,5700.0,,
177,5ef25a8caa26702433559153,sample.transcriptic.aq1dyhh5updt9aw.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,4,99352a87f6cae6530ad51c110f226a07a8b100c7,"B_subtilis_GFP_max | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_max,,Control,,HIGH_FITC,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5updt9aw,431,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,60000,g11,200,09-Jan-2020,7183.3333299999995,,
178,5ef25a748c7471daed81929d,sample.transcriptic.aq1dyhh5upjc2tz.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,4,cced5f24abd6e4623ae895eafb262ef024c72af4,"B_subtilis_GFP_min | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_min,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5upjc2tz,553,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,60000,e12,200,09-Jan-2020,9216.66667,,
179,5ef25a9c03a4cfd6e7a3226e,sample.transcriptic.aq1dyhh5up859nq.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,4,99352a87f6cae6530ad51c110f226a07a8b100c7,"B_subtilis_GFP_max | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_max,,Control,,HIGH_FITC,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5up859nq,364,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,60000,g10,200,09-Jan-2020,6066.6666700000005,,
180,5ef25a84c95e4711172fef1d,sample.transcriptic.aq1dyhh5unmy4k9.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,4,6a135cd9bdf2f6faeaa037eb30bd3c6c675250cd,"B_subtilis_GFP_min | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_min,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5unmy4k9,537,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,60000,e7,200,09-Jan-2020,8950.0,,
181,5ef25a778c7471daed8192ae,sample.transcriptic.aq1dyhh5umxdc4k.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,3,22a606261c2d327bbb13c0bf12c53e8bd67ae503,"B_subtilis_LG371 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG371,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5umxdc4k,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,27000,d3,200,09-Jan-2020,1111111.11111,,
182,5ef25aae5ebacad85f835b9a,sample.transcriptic.aq1dyhh5umv4xuh.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,4,98cf49f2f75e9d839535571fc82ccd0556f43596,"MediaControl | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | MEDIA_BLANK",MediaControl,Media_control,Blank,MEDIA_BLANK,EMPTY_VECTOR,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5umv4xuh,23,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,60000,h2,200,09-Jan-2020,383.33333,,
183,5ef25a7baa267024335590f9,sample.transcriptic.aq1dyhh5unzb3vm.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,2,d29aff5d3bfe6088b3debdf5e8abeba98b1902af,"B_subtilis_GFP_medium | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_medium,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5unzb3vm,360,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,60000,f9,200,09-Jan-2020,6000.0,,
184,5ef25a658c7471daed81924a,sample.transcriptic.aq1dyhh5unarbdw.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,1,6a135cd9bdf2f6faeaa037eb30bd3c6c675250cd,"B_subtilis_GFP_min | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_min,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5unarbdw,2315,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,60000,e5,200,09-Jan-2020,38583.33333,,
185,5ef25a87aa26702433559139,sample.transcriptic.aq1dyhh5umm6jxb.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,3,d7349be8d2e2f0063a64e3e27befa46bf4562ba7,"B_subtilis_LG371 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG371,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5umm6jxb,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,23000,d1,200,09-Jan-2020,1304347.8260899999,,
186,5ef25a9e03a4cfd6e7a3227e,sample.transcriptic.aq1dyhh5upkg8y3.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,4,d6ed774937b856e88f8a97c4451b0be712890dcd,"B_subtilis_GFP_max | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_max,,Control,,HIGH_FITC,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5upkg8y3,463,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,60000,g12,200,09-Jan-2020,7716.6666700000005,,
187,5ef25a8c03a4cfd6e7a3221b,sample.transcriptic.aq1dyhh5up6z3hp.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,2,6a135cd9bdf2f6faeaa037eb30bd3c6c675250cd,"B_subtilis_GFP_min | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_min,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5up6z3hp,496,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,60000,e10,200,09-Jan-2020,8266.66667,,
188,5ef25a8d03a4cfd6e7a3221f,sample.transcriptic.aq1dyhh5upcp36u.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,4,6a135cd9bdf2f6faeaa037eb30bd3c6c675250cd,"B_subtilis_GFP_min | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_min,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5upcp36u,487,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,60000,e11,200,09-Jan-2020,8116.6666700000005,,
189,5ef25a83aa2670243355911e,sample.transcriptic.aq1dyhh5un53brt.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,1,cced5f24abd6e4623ae895eafb262ef024c72af4,"B_subtilis_GFP_min | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_min,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5un53brt,477,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,60000,e4,200,09-Jan-2020,7950.0,,
190,5ef25a758c7471daed81929f,sample.transcriptic.aq1dyhh5untn48f.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,3,2ce99de69e56cc76dd629c74c2b6dc66ff2a8389,"B_subtilis_GFP_medium | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_medium,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5untn48f,421,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,60000,f8,200,09-Jan-2020,7016.6666700000005,,
191,5ef25a9603a4cfd6e7a32252,sample.transcriptic.aq1dyhh5umznrcr.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,5,38bb7d903350c54f86b70b1693a7cd252b2f4b0f,"MediaControl | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | MEDIA_BLANK",MediaControl,Media_control,Blank,MEDIA_BLANK,EMPTY_VECTOR,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5umznrcr,25,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,60000,h3,200,09-Jan-2020,416.66667,,
